upc,item,brand,segment,flavor,pack_type,total_sales,total_units,weeks_observed,promo_weeks,avg_aup,promo_week_pct
200065210659,CTL BR ELCT ADD TST DRNK WTR BTL 20 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,5928.524274458763,3854.8255755887644,60,16,1.575087063973608,0.26666666666666666
397582857191,LQD DTH MNTN WTR CAN 12PK 12 FL OZ,LIQUID DEATH (SUPPLYING DEMAND INC),SUW,UNFLAVORED,MULTI PACK,5921.490801185279,496.9214603542718,29,9,11.897553645392763,0.3103448275862069
65436729728,TRU ALK ASRTD DRNK WTR BTL 50.7 FL OZ,TRU ALKA (THE WATER LOFT LLC),SUW,UNFLAVORED,SINGLE PACK,5889.165967299438,2423.7056167861747,60,8,2.4572341539119673,0.13333333333333333
63256500071,FJ ARTS WTR BTL 6PK 23.7 FL OZ,FIJI (NATURAL WATERS OF VITI LIMITED),SUW,UNFLAVORED,MULTI PACK,5880.295251387986,346.67416354334154,12,9,15.630762877108035,0.75
85004680201,DRNK BLC FRT PNCH GLTN FR WTR BTL 8 FL OZ,DRINK BLOCKS (DRINK BLOCKS LLC),SFW,FRUIT PUNCH,SINGLE PACK,5853.129075516479,2216.769798480589,60,27,2.6954673071137694,0.45
7673731033,CLRF GRP CNTN NO FRT JC DRNK WTR BTL 20 FL OZ,CLEARFRUIT (EVERFRESH BEVERAGES),SFW,GRAPE,SINGLE PACK,5841.84274142449,5568.249732636106,54,3,1.0857229454859825,0.05555555555555555
200084490768,CTL BR ELCT ADD ELCT TST DRNK WTR BTL 24 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,5828.498021742393,3268.196067454735,25,10,1.7986229437288015,0.4
81001071014,MY MS BLD ORNG ASRTD ENHN WTR BTL 16.9 FL OZ,MY MUSE (MUSE ORGANIC LLC),SFW,BLOOD ORANGE,SINGLE PACK,5821.896427646029,3719.3212289765384,57,24,1.8995495595741134,0.42105263157894735
85665200619,WK DP WL HWN VLCN KEAAU AQFR NTRL ELCT NTRL ALKL DRNK WTR BTL 23.6 FL OZ,WAIAKEA (WAIAKEA INC.),SUW,UNFLAVORED,SINGLE PACK,5788.320813559021,2495.712472088047,60,30,2.3186603183460663,0.5
85005581018,ZS SPRN WTR BTL 128 FL OZ,ZEUS (VAV WATER NC LLC),SUW,UNFLAVORED,SINGLE PACK,5779.022836455628,3179.402770992299,38,13,1.8271414150919714,0.34210526315789475
85142400883,KRM MLN DRGN ADPT YRB MT NTRP GLTN FR MC EXTR ONLY 20 CLRS ENRG WTR BTL 18 FL OZ,KARMA (KARMA CULTURE LLC),SFW,MELON DRAGONFRUIT,SINGLE PACK,5737.592745044978,2364.9166058177793,60,19,2.459463693134541,0.31666666666666665
81001071004,MY MS BLBR POM AC ASRTD ENHN WTR BTL 16.9 FL OZ,MY MUSE (MUSE ORGANIC LLC),SFW,BLUEBERRY POM ACAI,SINGLE PACK,5733.01211568231,3711.2992250263087,53,25,1.8733608014945244,0.4716981132075472
18473900258,HNT STRW LMN ASRTD ZR CLRS CNTN NO JC DRNK WTR BTL 12PK 16 FL OZ,HINT (HINT INC),SFW,STRAWBERRY LEMON,MULTI PACK,5729.242972550587,345.33043826023254,60,18,17.473150508618918,0.3
86646900010,PHR H2O ELCT DRNK WTR BTL 33.8 FL OZ,PHIRE H2O (PYRO BRANDS LLC),SUW,UNFLAVORED,SINGLE PACK,5698.5225307825185,2660.6535906732156,60,19,2.1453900014919793,0.31666666666666665
200203126683,CTL BR DSTL WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,5687.8924709220255,4241.6086965298555,47,0,1.341603441283505,0.0
200151267520,CTL BR SPRN WTR BTL 20 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,5655.620624621972,9391.823668077353,25,11,0.5864896113692685,0.44
7514024355,CRYS GYS CG RXN SRC ALPN SR NV MNTN SPRN WTR BTL 24PK 12 FL OZ,CRYSTAL GEYSER (CG ROXANE LLC),SUW,UNFLAVORED,MULTI PACK,5610.157276016562,802.5980837652121,60,0,6.989993450646001,0.0
85278900800,WTR PLS ELCT TST ELCT 7.5 PH DSTL BTL 33.8 FL OZ,WTR PLUS (WTR PLUS LLC),SUW,UNFLAVORED,SINGLE PACK,5607.708638157974,4486.166936543196,53,0,1.2500000781688732,0.0
81013344955,LQD DTH SPRK RCKY MNTN BL RDG MNTN DRNK WTR CAN 12 FL OZ,LIQUID DEATH (SUPPLYING DEMAND INC),SUW,UNFLAVORED,SINGLE PACK,5599.2968589142565,3750.2474637741857,51,28,1.517518651519822,0.5490196078431373
200028538819,CTL BR DRNK WTR BTL 24PK 8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,5576.039363041136,920.5617183046256,7,0,5.561732846425015,0.0
1657195687,TLKN RN AQA IONZ WTR 9 5 PLS PH ELCT ADD TST DRNK WTR BTL 20 FL OZ,"TALKING RAIN AQA (TALKING RAIN BEVERAGE CO., INC)",SUW,UNFLAVORED,SINGLE PACK,5531.198466803956,6120.673998009296,60,18,0.9644580122513603,0.3
200033600142,CTL BR CG RXN SRC SPRN WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,5397.288972809606,930.1015434110701,60,0,5.807939338881828,0.0
7720800754,MNT VLY GRLN CNTY SPRN WTR BTL 25.36 FL OZ,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,5376.983171649829,1874.63782445147,37,1,2.8535989764215235,0.02702702702702703
68243001062,VS AQM ASRTD DRNK WTR BTL 12PK 28.7 FL OZ,VOSS+ AQUAMIN (VOSS OF NORWAY ASA),SUW,UNFLAVORED,MULTI PACK,5316.82309605885,265.15499591995257,24,3,20.975019937300292,0.125
4397500011,GLCR DRNK WTR JUG 128 FL OZ,"GLACIER (GLACIER WATER SERVICES, INC.)",SUW,UNFLAVORED,SINGLE PACK,5271.842467828871,11340.51448383571,60,0,0.46506042122006214,0.0
81003869052,PRFR X KW STRW ASRTD CNTN NO FRT JC DRNK WTR BTL 4PK 8 FL OZ,PERFORM X (UNIX PACKAGING LLC),SFW,KIWI STRAWBERRY,MULTI PACK,5253.933986354377,4203.234106935965,60,0,1.2499900173398817,0.0
750301033866,AG DE PDR MXC MNRL WTR BTL 12PK 12 FL OZ,AGUA DE PIEDRA (AGUA DE PIEDRA),SUW,UNFLAVORED,MULTI PACK,5223.561909777974,373.37843249373776,60,0,13.989968734472004,0.0
5200005064,PRPL FTNS WTR ORNG RSPB PNPL PCH LMN BLCK 202.8 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,NOT APPLICABLE,COMBINATION PACK,5214.588015502873,515.1334280095548,57,2,10.391117456839964,0.03508771929824561
81013344954,LQD DTH RCKY BL RDG MNTN MNTN DRNK WTR CAN 18PK 12 FL OZ,LIQUID DEATH (SUPPLYING DEMAND INC),SUW,UNFLAVORED,MULTI PACK,5200.885521213304,372.04056099465595,31,0,13.979369879385553,0.0
7289170255,NTRL FRT SPL JNR GRP WTH OTHR FLVR WTR BVRG BTL 15PK 10 FL OZ,"NATURAL FRUIT SPLASH (PREMIUM WATERS, INC.)",SFW,GRAPE,MULTI PACK,5180.508065400897,1765.4582264585415,41,0,2.939245996183739,0.0
750102201380,BE LGH SBR PPN LMN PPN LMN MXC ARTF FLVR LM ZR CLRS LGHT DRNK WTR BTL 50.7 FL OZ,BE LIGHT (GEPP SA DE CV),SFW,SABOR PEPINO LIMON,SINGLE PACK,5155.095618181902,1416.410787105791,60,0,3.663560956146414,0.0
65722766978,ESNT HYD BST LMN LM ELCT CNTN NO JC ENHN WTR BVRG BTL 15.2 FL OZ,"ESSENTIA (NESTLE USA, INC)",SFW,LEMON LIME,SINGLE PACK,5145.42538377574,2777.0194673834203,60,10,2.2111748345008726,0.16666666666666666
200031195520,CTL BR SPRN WTR BTL 8PK 8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,5145.0946883395645,487.8154223249264,17,3,9.403096192746622,0.17647058823529413
357582850410,SRTG SPRN WTR BTL 24PK 12 FL OZ,SARATOGA (PRIMO BRANDS CORPORATION),SUW,NOT COLLECTED,MULTI PACK,5120.628125896643,132.90275154507427,50,17,40.95325441738246,0.34
65722702420,ESNT 9.5 PH HGHR ELCT TST DRNK WTR BTL 24PK 20 FL OZ,"ESSENTIA (NESTLE USA, INC)",SUW,UNFLAVORED,MULTI PACK,5084.618833621338,463.80413251455167,60,44,12.056826275119127,0.7333333333333333
200233412213,CTL BR PMBR BC CND GLCL SPRN WTR BTL 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,5041.016576403637,2967.8687402912824,24,4,1.7029330293082874,0.16666666666666666
7375700015,CLR ALS GLC EKLN LK DRNK WTR BTL 16.9 FL OZ,"CLEAR ALASKAN GLACIAL (ALASKA GLACIER PRODUCT, LLC)",SUW,UNFLAVORED,SINGLE PACK,5013.712164506361,4413.200646039262,60,23,1.1668575881595216,0.38333333333333336
200049833806,CTL BR DRNK WTR JUG 320 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,4977.136941399714,873.9163389393484,12,0,5.69247116851171,0.0
200027647335,CTL BR SLVR SPRN WTR BTL 20 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,4901.115777818785,6372.81980447532,60,5,0.7683413364684142,0.08333333333333333
89391900123,ICLN GLC OLFS NTRL ALKL 8 4 PH SPRN WTR BTL 12PK 25.3 FL OZ,ICELANDIC GLACIAL (ICELANDIC WATER HOLDINGS EHF),SUW,UNFLAVORED,MULTI PACK,4900.118184617138,149.3800261862743,24,0,32.91349695914543,0.0
62805542969,FLW ASRTD SPRN WTR BOX 12PK 33.8 FL OZ,FLOW (FLOW WATER INC),SUW,UNFLAVORED,MULTI PACK,4899.2203875928135,127.61576557645444,12,1,38.9529534123146,0.08333333333333333
65722722147,ESNT HYD BST PCH MNG ELCT FLVR WTH OTHR NTRL FLVR ENHN WTR BVRG BTL 15.2 FL OZ,"ESSENTIA (NESTLE USA, INC)",SFW,PEACH MANGO,SINGLE PACK,4872.588944051853,2961.576681285869,60,28,1.839675372197488,0.4666666666666667
8909403685,ISPR STRW KW WTH ELCT WTH OTHR NTRL FLVR PRTN WTR BTL 20 FL OZ,ISOPURE (GLANBIA PLC),SFW,STRAWBERRY KIWI,SINGLE PACK,4849.370148195357,1774.1302822846535,8,0,2.819817008342761,0.0
200077643889,CTL BR WTH ELCT ADD TST ALKL WTR PH 9.5 PLS DRNK WTR BTL 18PK 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,4800.526000826727,321.52476803398457,60,0,14.930655894314185,0.0
200084652660,CTL BR ELCT ADD ELCT TST DSTL WTR BTL 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,4781.1475908216335,2361.145814954256,25,10,2.0676910288921935,0.4
62805542958,FLW STRW PLS RS CND ASRTD NO JC SPRN WTR BOX 16.9 FL OZ,FLOW (FLOW WATER INC),SFW,STRAWBERRY PLUS ROSE,SINGLE PACK,4765.691714770458,2651.1140257349502,60,19,1.8571279904896107,0.31666666666666665
85004680202,DRNK BLC GRP GLTN FR WTR BTL 8 FL OZ,DRINK BLOCKS (DRINK BLOCKS LLC),SFW,GRAPE,SINGLE PACK,4718.6760727251185,1806.515236700523,60,32,2.6680088656476766,0.5333333333333333
60631601020,AQVS RCKY MNTN ARTS DRNK WTR BTL 20 FL OZ,AQUAVISTA (AQUAVISTA BOTTLING CO.),SUW,UNFLAVORED,SINGLE PACK,4611.054275065242,3752.1127178527577,60,9,1.241950096852702,0.15
2780599853,NRTH STR TRD CMP ELCT ENHN WTR BTL 24PK 16.9 FL OZ,"NORTH STAR TRADING COMPANY (FAMOUS RAMONA WATER, INC)",SUW,UNFLAVORED,MULTI PACK,4608.231385281179,647.1323986621885,60,15,7.122784586197686,0.25
2754100990,NGR SPRN WTR BTL 6PK 128 FL OZ,NIAGARA (NIAGARA DRINKING WATERS INC),SUW,UNFLAVORED,MULTI PACK,4561.073669729431,619.4172679330167,54,0,7.369615039825844,0.0
86001312696,BNG CC VNL BNN WTR NOT RDCD CLR FD NO CRBN CAN 11.2 FL OZ,BANAGUA (WILDCOAST VENTURES LLC),SFW,COCOA VANILLA,SINGLE PACK,4404.838125304101,1436.561983325205,8,0,3.046705498030549,0.0
200178923213,CTL BR ALKL WTR 9 5 PH ADD ELCT TST DRNK WTR BTL 24 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,4387.64547489341,2480.4563401562896,25,9,1.788834703153858,0.36
200031705394,CTL BR ORNG CLR FR CNTN NO FRT JC WTR BVRG BTL 12PK 16.9 FL OZ,PRIVATE LABEL,SFW,ORANGE,MULTI PACK,4371.391424549781,490.76046106902396,34,4,7.864875675425762,0.11764705882352941
200239796931,CTL BR MXD BRY FR FRM UNWN INGR WTH OTHR NTRL FLVR PRTN WTR CAN 12 FL OZ,PRIVATE LABEL,SFW,MIXED BERRY,SINGLE PACK,4360.16727065257,1397.1031862067455,8,4,3.3072758349454183,0.5
7514012527,CRYS GYS ALPN CLR FR NO FRT JC SPRN WTR BTL BP 15PK 33.8 FL OZ,CRYSTAL GEYSER (CG ROXANE LLC),SUW,UNFLAVORED,MULTI PACK,4328.546950514746,382.835480757901,53,0,11.700738389703623,0.0
62805542990,FLW BLCK PLS HBSC ASRTD NO CLRS JC SPRN WTR BOX 16.9 FL OZ,FLOW (FLOW WATER INC),SFW,BLACKBERRY PLUS HIBISCUS,SINGLE PACK,4320.758837757427,2312.2866645539716,60,14,1.9125455583418176,0.23333333333333334
7114200014,ARWH MNTN SPRN WTR BTL 8 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,4238.76657598123,10248.070728502105,60,19,0.41748437937418903,0.31666666666666665
86000002390,LQD DTH FRNK AUST MNTN DRNK WTR CAN 16.9 FL OZ,LIQUID DEATH (SUPPLYING DEMAND INC),SUW,UNFLAVORED,SINGLE PACK,4234.371685017677,3179.914304993552,60,0,1.5187770508141318,0.0
5200004752,PRPL LMN BLCK ELCT WTH OTHR NTRL FLVR LOW CLR WTR BVRG BTL 12PK 16.9 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,LEMON BLACKBERRY,MULTI PACK,4207.7630495537405,435.7819166114478,47,12,10.070672614349132,0.2553191489361702
4150883446,ACQ PN TSCN ITLY NTRL ALKL WTH PH 8 0 HGHR SPRN WTR BTL 12PK 25.3 FL OZ,"ACQUA PANNA (NESTLE USA, INC)",SUW,UNFLAVORED,MULTI PACK,4195.053010144285,110.79762725941717,2,0,37.79777204492595,0.0
200191384884,CTL BR PBLC SPLY DP PRTC WL DRNK WTR BTL 50.7 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,4184.235108858562,2027.62740227234,25,0,2.06008464657426,0.0
200079151024,CTL BR ASRTD DRNK WTR BTL 12PK 50.7 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,4158.450556101569,186.56235173858994,60,1,22.26052371480614,0.016666666666666666
86000330000,ALK PH1 ALK ALKL MTB FR DRNK WTR BTL 33.8 FL OZ,ALKA PH10 ALKALINE (UNITED ENERGY SOLUTION INC),SUW,UNFLAVORED,SINGLE PACK,4136.608917139182,1475.743549568271,52,0,2.8740153482430038,0.0
86865700008,TR NPL PNPL MD WTH FRT PRCK PR GLTN FR CCTS WTR BOX 16.9 FL OZ,TRUE NOPAL (TRUE NOPAL HOLDING LLC),SFW,PINEAPPLE,SINGLE PACK,4117.61540427422,1260.0091686595404,51,10,3.057983601405515,0.19607843137254902
200239797197,CTL BR TRPC FSN FR FRM UNWN INGR WTH OTHR NTRL FLVR PRTN WTR CAN 12 FL OZ,PRIVATE LABEL,SFW,TROPICAL FUSION,SINGLE PACK,4105.449636695206,1333.1451972195832,8,6,3.2708623780888244,0.75
2754101000,NGR DRNK WTR BTL 16.9 FL OZ,NIAGARA (NIAGARA DRINKING WATERS INC),SUW,UNFLAVORED,SINGLE PACK,4067.0889444182103,12163.43621196164,60,0,0.3343854183471207,0.0
200231434784,CTL BR SPRN WTR BTL 6PK 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,4012.552404016053,533.1281985967462,38,0,7.203393498843525,0.0
78616241149,GLC SMR WTR PRLY BLNC PH ELCT TST DSTL CAN 12 FL OZ,"GLACEAU SMART WATER (ENERGY BRANDS, INC.)",SUW,UNFLAVORED,SINGLE PACK,3990.6095813127213,2279.9408220876767,60,1,1.6791403159827574,0.016666666666666666
65722700002,ESNT 9.5 PH HGHR ELCT TST FLRD FR CHLR FR DRNK WTR BOX 256 FL OZ,"ESSENTIA (NESTLE USA, INC)",SUW,UNFLAVORED,SINGLE PACK,3921.0085878846753,294.9888495760751,60,0,13.94172608729988,0.0
200156496162,CTL BR ALKL WTR 9.5 PH ADD ELCT TST DRNK WTR BTL 50.72 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,3917.697123941155,1805.4488290155332,25,8,2.193514101667091,0.32
85665200640,WK HWN VLCN ELCT NTRL ALKL DRNK WTR BTL 6PK 33.8 FL OZ,WAIAKEA (WAIAKEA INC.),SUW,UNFLAVORED,MULTI PACK,3904.292240367667,235.66909552254472,60,6,16.598582885629906,0.1
18473900155,HNT PCH RSPB ASRTD ZR CLRS CNTN NO JC DRNK WTR BTL 12PK 16 FL OZ,HINT (HINT INC),SFW,PEACH RASPBERRY,MULTI PACK,3751.824451510439,261.74315042070606,60,13,14.6389885907546,0.21666666666666667
5200004748,PRPL ORNG RSPB ELCT WTH OTHR NTRL FLVR LOW CLR WTR BVRG BTL 24 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,ORANGE RASPBERRY,SINGLE PACK,3748.3576454833815,1851.968503788996,60,4,1.988311885209315,0.06666666666666667
200027567967,CTL BR DRNK WTR BTL 6PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,3737.0724821481967,1200.83122794424,60,11,3.095975165971278,0.18333333333333332
200168149569,CTL BR ELCT ADD ELCT TST DRNK WTR BTL 50.7 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,3654.346199216349,1688.31758088411,25,8,2.1915873136896074,0.32
750301033801,AG DE PDR MNRL WTR BTL 22 FL OZ,AGUA DE PIEDRA (AGUA DE PIEDRA),SUW,UNFLAVORED,SINGLE PACK,3632.968960453455,1318.4433752738407,60,27,2.685588877850261,0.45
74290000015,WTR ISL DRNK CLR JUG 640 FL OZ,"WATER ISLAND (GLACIER WATER SERVICES, INC.)",SUW,UNFLAVORED,SINGLE PACK,3621.27479106022,1499.436306804838,60,0,2.417061245433202,0.0
85324000426,CLWT GNGR PLS LM ANTX INFS RR ANTX CCTS WTR CAN 12 FL OZ,CALIWATER (CALIWATER),SFW,GINGER PLUS LIME,SINGLE PACK,3616.774033328502,1377.6909760190651,60,27,2.626320961526874,0.45
7929840045,EVN CCHT FRNC SPRN WTR BTL 11.2 FL OZ,EVIAN (EVIAN WATERS OF FRANCE INC),SUW,UNFLAVORED,SINGLE PACK,3616.468812693186,1255.0720221689328,50,0,2.5123044269123995,0.0
68157384158,STL SD CO RT BR DRNK WTR CAN 12 FL OZ,SEATTLE SODA CO. (SEATTLE SODA CO),SFW,ROOT BEER,SINGLE PACK,3611.1003940845426,3183.519477130468,51,3,1.143926712326521,0.058823529411764705
2265224066,PRT HBSC VTNM DRNK WTR CAN 16.4 FL OZ,"PARROT (SUN HING FOODS, INC.)",SFW,HIBISCUS,SINGLE PACK,3598.097426986228,2309.436847363383,60,9,1.557198975860245,0.15
73896023088,TZH ORNG DRNK WTR BTL 3PK 10 FL OZ,TAZAH (KARABETIAN IMPORT & EXPORT INC),SFW,ORANGE,MULTI PACK,3554.9053032220195,1300.191905416715,60,2,2.8306212231943797,0.03333333333333333
200156495380,CTL BR ALKL WTR 9.5 PH ADD ELCT TST DRNK WTR BTL 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,3540.0327025474535,2020.9009924921068,25,6,1.7560850157520298,0.24
81579600005,CL SPR DRNK WTR BTL 50.7 FL OZ,COOL SPRINGS (COOL SPRINGS PURE SPRINGWATER INC),SUW,UNFLAVORED,SINGLE PACK,3539.4992493771206,1777.8220037024462,10,0,1.9903907557890175,0.0
200140147007,CTL BR AL HRBL WTR BTL 16.9 FL OZ,PRIVATE LABEL,SFW,ALOE,SINGLE PACK,3513.2702426476903,2171.7541776305366,60,0,1.6580093323898388,0.0
84036808220,FG ITLY SPRN WTR BTL 25.4 FL OZ,FIUGGI (ACQUA & TERME FIUGGI SPA),SUW,UNFLAVORED,SINGLE PACK,3498.2579967030524,1034.526719697767,56,2,3.525234875916984,0.03571428571428571
7572010000,ORGN WHT CDR NTRL ELCT SPRN WTR BTL 30.4 FL OZ,ORIGIN (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,3470.3366610113508,1536.5154539935036,60,0,2.083236745683655,0.0
7720800338,MNT VLY SPRN WTR BTL 50.7 FL OZ,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,3456.102296241205,1185.6588701661165,49,5,2.9636587183048166,0.10204081632653061
367582839788,PR LF DRNK WTR BTL 18PK 20 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,3410.3194177506357,102.98341096147266,60,20,34.92255985140755,0.3333333333333333
647582804800,PRPL KW STRW GTRD ELCT WTH OTHR NTRL FLVR WTR BVRG BTL 6PK 16.9 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,KIWI STRAWBERRY,MULTI PACK,3399.6332482862076,685.5434551625005,60,37,4.989955434786712,0.6166666666666667
200028108783,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,3386.149880645392,1051.2062100560854,60,0,3.239660621519358,0.0
200028844808,CTL BR MNCP SPLY DRNK WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,3383.021271570337,2462.708837742545,52,0,1.3696839610525242,0.0
397582867073,LQD DTH MNTN WTR CAN 12PK 12 FL OZ,LIQUID DEATH (SUPPLYING DEMAND INC),SUW,UNFLAVORED,MULTI PACK,3350.493744992382,266.0220930991559,26,4,12.571119410384357,0.15384615384615385
6827435141,SPLS RFR AC GRP ELCT WTH OTHR NTRL FLVR ZR CLRS WTR BVRG BTL 12PK 8 FL OZ,SPLASH (PRIMO BRANDS CORPORATION),SFW,ACAI GRAPE,MULTI PACK,3347.739149355303,672.9077588101902,60,18,4.965031481737369,0.3
2259205302,OZRK SPRN WTR BTL 24PK 16.9 FL OZ,OZARKA (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,3339.6573717659517,583.8011114568446,60,1,5.6520510964973525,0.016666666666666666
200234335876,CTL BR PMBR BC CND GLCL SPRN WTR BTL 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,3329.4504537679004,1943.2396419881127,24,1,1.7227930239606462,0.041666666666666664
200173206357,CTL BR DRNK WTR BTL 6PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,3317.799082040109,1311.2382777249516,25,1,2.527376525347834,0.04
750301033853,AG DE PDR MNRL WTR BTL 12 FL OZ,AGUA DE PIEDRA (AGUA DE PIEDRA),SUW,UNFLAVORED,SINGLE PACK,3292.415708615116,1624.9022810376346,60,6,1.9480477003190038,0.1
86655800003,JST WTR GLENS FLS WTRS 100 PCT SPRN SPRN BOX 12PK 16.9 FL OZ,JUST WATER (JUST GOODS INC),SUW,UNFLAVORED,MULTI PACK,3274.6787430126196,229.16486936716714,60,0,14.289685866218244,0.0
85004680203,DRNK BLC LMND GLTN FR WTR BTL 8 FL OZ,DRINK BLOCKS (DRINK BLOCKS LLC),SFW,LEMONADE,SINGLE PACK,3246.268941564869,1254.1456066449202,60,30,2.647261333034091,0.5
65722710617,ESNT 9 5 PH ELCT TST FLRD FR CHLR FR DRNK WTR BTL 16.9 FL OZ,"ESSENTIA (NESTLE USA, INC)",SUW,UNFLAVORED,SINGLE PACK,3232.7041196033483,2040.468718208777,60,4,1.5566142341995983,0.06666666666666667
200082610712,CTL BR NTRL PH 7 WTH ADD ELCT TST DRNK WTR BTL 16 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,3231.7246514515036,2223.1371544931376,27,5,1.3186211167695958,0.18518518518518517
85741600624,PRFC HYD 9 5 PLS PH ALKL WTR WTH ELCT TST DRNK WTR BTL 20 FL OZ,PERFECT HYDRATION (STRATUS GROUP LLC),SUW,UNFLAVORED,SINGLE PACK,3230.333055223461,2160.9139452427844,60,15,1.5135740206903028,0.25
6827435135,SPLS RFR LMN ELCT WTH OTHR NTRL FLVR ZR CLRS WTR BVRG BTL 12PK 8 FL OZ,SPLASH (PRIMO BRANDS CORPORATION),SFW,LEMON,MULTI PACK,3222.91542195302,650.2058304026166,60,16,4.9323441077519075,0.26666666666666666
18473900203,HNT VRTY PCK TRY IN WRP 216 FL OZ,HINT (HINT INC),SFW,NOT APPLICABLE,COMBINATION PACK,3205.805439981203,307.2154097862455,39,6,9.949428234482726,0.15384615384615385
200222849459,CTL BR SAN BRNR CNTY DP PRTC WL DSTL WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,3178.2189624165408,1507.7052970796535,15,0,2.074380354830331,0.0
86649000131,PHR H2O ELCT ENHN DRNK WTR BTL 23.7 FL OZ,PHIRE H2O (PYRO BRANDS LLC),SUW,UNFLAVORED,SINGLE PACK,3169.572880046964,1749.1976502297566,60,0,1.8107052290727668,0.0
86865700009,TR NPL PLS LM ASRTD CCTS WTR BOX 16.9 FL OZ,TRUE NOPAL (TRUE NOPAL HOLDING LLC),SFW,CACTUS WATER PLUS LIME,SINGLE PACK,3158.8123241640274,1042.4700444545344,59,11,2.8271479712885648,0.1864406779661017
81003869051,PRFR X GRP ASRTD CNTN NO FRT JC DRNK WTR BTL 4PK 8 FL OZ,PERFORM X (UNIX PACKAGING LLC),SFW,GRAPE,MULTI PACK,3079.9579724752844,2464.2265071339884,60,0,1.2494983898455014,0.0
85002218015,BRCD MLB PNCH ASHW CCNT FTNS WTR BTL 16.9 FL OZ,BARCODE (DRINK BARCODE INC),SFW,MALIBU PUNCH,SINGLE PACK,3028.683507424003,1323.792628159965,60,30,2.370114133060005,0.5
86001312698,BNG BNN STRW WTR NOT RDCD CLR FD NO CRBN CAN 11.2 FL OZ,BANAGUA (WILDCOAST VENTURES LLC),SFW,BANANA STRAWBERRY,SINGLE PACK,3008.7561208805637,1004.4659993895672,4,0,2.9971261241142733,0.0
81006568795,PTH WTH ELCT ADD TST DRNK WTR BTL 16.9 FL OZ,PATH (REFILL IT INC),SUW,UNFLAVORED,SINGLE PACK,2998.4635425095807,950.1889117039054,12,1,3.150959024316833,0.08333333333333333
81013344953,LQD DTH RCKY BL RDG MNTN MNTN DRNK WTR CAN 12 FL OZ,LIQUID DEATH (SUPPLYING DEMAND INC),SUW,UNFLAVORED,SINGLE PACK,2993.809784207936,2105.5082046353104,47,18,1.462050389375677,0.3829787234042553
