upc,week_ending,sub_group,own_lift,peer_net_change,cannibalization_rate
200151267520,2025-04-19,PRIVATE LABEL|20 FLUID OUNCE|SINGLE PACK,363.64663925157976,141.18077879365376,-0.3882361709274079
200169177564,2025-04-19,PRIVATE LABEL|10 FLUID OUNCE|MULTI PACK,129.35815980129195,505.1034304210646,-3.904689361668084
200179644649,2025-04-19,PRIVATE LABEL|33.8 FLUID OUNCE|MULTI PACK,75.16466806578887,36.280597917472015,-0.4826815424198633
357582839715,2025-04-19,SARATOGA (PRIMO BRANDS CORPORATION)|28 FLUID OUNCE|SINGLE PACK,18.229822733779052,-145.45916251201268,7.979186887126627
4900004805,2025-04-26,DASANI (COCA-COLA COMPANY)|16.9 FLUID OUNCE|MULTI PACK,1747.6841523213197,-80.75306956930712,0.04620575717989362
6827400006,2025-04-26,PURE LIFE (PRIMO BRANDS CORPORATION)|16.9 FLUID OUNCE|SINGLE PACK,274.6437570076723,0.0,-0.0
6827473413,2025-04-26,PURE LIFE (PRIMO BRANDS CORPORATION)|16.9 FLUID OUNCE|MULTI PACK,26.735186672642023,-139.27402219632086,5.209390302811659
6827493471,2025-04-26,PURE LIFE (PRIMO BRANDS CORPORATION)|16.9 FLUID OUNCE|MULTI PACK,1006.0961571030289,-139.27402219632086,0.13843013037376958
7096000017,2025-04-26,SARATOGA (PRIMO BRANDS CORPORATION)|16 FLUID OUNCE|MULTI PACK,114.70201690159496,0.9812755240579861,-0.008554997990138579
200068933752,2025-05-17,PRIVATE LABEL|33.8 FLUID OUNCE|SINGLE PACK,91.27269064837094,-185.19772457789333,2.0290595496014205
200068933870,2025-05-17,PRIVATE LABEL|128 FLUID OUNCE|SINGLE PACK,628.3406364400698,-21953.601700548345,34.93901305656242
200085432692,2025-05-17,PRIVATE LABEL|16.9 FLUID OUNCE|SINGLE PACK,1.1460103136957942,1763.6060958442406,-1538.9094450265006
200169177564,2025-05-17,PRIVATE LABEL|10 FLUID OUNCE|MULTI PACK,238.61055499613656,410.11185682473695,-1.7187498550991478
200179644649,2025-05-17,PRIVATE LABEL|33.8 FLUID OUNCE|MULTI PACK,49.95883392244676,86.49932111414805,-1.7314119310395566
357582850410,2025-05-17,SARATOGA (PRIMO BRANDS CORPORATION)|12 FLUID OUNCE|MULTI PACK,2.9173431429845227,-63.83186818891032,21.88013718660759
647582805647,2025-05-17,ARROWHEAD (PRIMO BRANDS CORPORATION)|12 FLUID OUNCE|MULTI PACK,39.832901533982735,-59.75182746613915,1.5000621387112092
4397500012,2025-05-24,"GLACIER (GLACIER WATER SERVICES, INC.)|128 FLUID OUNCE|SINGLE PACK",3.269335833734945,284.5980985128402,-87.05073843322803
4900002762,2025-05-24,DASANI (COCA-COLA COMPANY)|16.9 FLUID OUNCE|SINGLE PACK,66.82496773773275,0.0,-0.0
4900003165,2025-05-24,DASANI (COCA-COLA COMPANY)|16.9 FLUID OUNCE|MULTI PACK,2963.3922459066835,711.7974417733659,-0.24019683616185727
6827400006,2025-05-24,PURE LIFE (PRIMO BRANDS CORPORATION)|16.9 FLUID OUNCE|SINGLE PACK,109.14437731103885,-0.11350707195435383,0.0010399717763827834
6827443227,2025-05-24,PURE LIFE (PRIMO BRANDS CORPORATION)|8 FLUID OUNCE|MULTI PACK,623.026525299071,319.91329106948376,-0.5134826176396198
6827466931,2025-05-24,PURE LIFE (PRIMO BRANDS CORPORATION)|16.9 FLUID OUNCE|MULTI PACK,1237.1133534374167,-2930.5185590972465,2.36883592837679
7096000017,2025-05-24,SARATOGA (PRIMO BRANDS CORPORATION)|16 FLUID OUNCE|MULTI PACK,85.52563052410966,-0.33226371472191973,0.0038849607151186646
7096095160,2025-05-24,SARATOGA (PRIMO BRANDS CORPORATION)|28 FLUID OUNCE|MULTI PACK,3.3497044704986845,-13.178208579840366,3.9341406670059076
7114204814,2025-05-24,ARROWHEAD (PRIMO BRANDS CORPORATION)|8 FLUID OUNCE|MULTI PACK,115.28847539522354,432.3303911121396,-3.7499879292362577
7114281777,2025-05-24,ARROWHEAD (PRIMO BRANDS CORPORATION)|12 FLUID OUNCE|MULTI PACK,989.0158283962601,-36.88306585501557,0.037292695218865565
7514000502,2025-05-24,CRYSTAL GEYSER (CG ROXANE LLC)|16.9 FLUID OUNCE|SINGLE PACK,986.3965550089406,0.0,-0.0
7514006502,2025-05-24,CRYSTAL GEYSER (CG ROXANE LLC)|16.9 FLUID OUNCE|MULTI PACK,3411.168317677175,1328.4927209378932,-0.3894538753932044
7514006505,2025-05-24,CRYSTAL GEYSER (CG ROXANE LLC)|33.8 FLUID OUNCE|MULTI PACK,255.97146322181754,-5.911079851638255,0.023092729858390042
7514024750,2025-05-24,CRYSTAL GEYSER (CG ROXANE LLC)|23.6 FLUID OUNCE|MULTI PACK,65.66674232154895,46.90299993883605,-0.7142580594171569
7514030121,2025-05-24,CRYSTAL GEYSER (CG ROXANE LLC)|8 FLUID OUNCE|MULTI PACK,274.867488043604,235.27556859334675,-0.8559599764524478
7720800332,2025-05-24,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION)|16.9 FLUID OUNCE|SINGLE PACK,1465.6311619001772,68.95137165919519,-0.0470455142136855
7720800339,2025-05-24,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION)|16.9 FLUID OUNCE|MULTI PACK,95.44573270883791,18.062268851983106,-0.18924124043432075
19764462139,2025-05-24,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION)|16 FLUID OUNCE|MULTI PACK,34.58186268928901,13.943365716119736,-0.4031988051481794
200029999708,2025-05-24,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,200.05819998035776,30857.628282249163,-154.24325663871238
200030828679,2025-05-24,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,13.885117646844444,30857.628282249163,-2222.3526704695887
200031021385,2025-05-24,PRIVATE LABEL|20 FLUID OUNCE|SINGLE PACK,268.263408902794,54.6565246824149,-0.20374200456917266
200031445118,2025-05-24,PRIVATE LABEL|16.9 FLUID OUNCE|SINGLE PACK,92.65827658509994,2761.542221487191,-29.803513763294678
