category,niagara_personal_chars,niagara_personal_chars_alias,l1,l2,markets,generic_tag,retailers_name_tag,retailers_div_req,item,upc,brand,package_material_substance,package_general_shape,flavor,base_size,outer_pack_size,product_size,total_size,bp_concat_flavor,protein_presence_claim,bc_protein_total_store,pack_type,derived_outer_multipack_count,prc_acv,acv,tdp,avg_of_items,avg_eq_price,sales,units,eq,no_promo_unit_price,any_promo_unit_price,feat_n_disp_unit_price,feat_or_disp_unit_price,feat_wo_disp_unit_price,disp_wo_feat_unit_price,any_promo_prc_acv,no_promo_prc_acv,disp_wo_feat_prc_acv,feat_wo_disp_prc_acv,feat_n_disp_prc_acv,price_decr_only_prc_acv,any_promo_tdp,no_promo_tdp,disp_wo_feat_tdp,feat_wo_disp_tdp,feat_n_disp_tdp,price_decr_only_tdp,periods,week_ending,year,month,week_of_year,aup,median_baseprice,tpr_discount,seasonality_index,seasonality_peak_flag,seasonality_rolling_peak_flag,promo_flag,Holiday,Holiday_4th_of_July,Holiday_Juneteenth,Holiday_Martin_Luther_King_Jr_Day,Holiday_Thanksgiving_Day,Holiday_Independence_Day,Holiday_Halloween,Holiday_Washington_s_Birthday,Holiday_Valentine_s_Day,Holiday_Western_Easter,Holiday_Eastern_Easter,Holiday_Memorial_Day,Holiday_Veterans_Day,Holiday_Valentine_s_Day_n_Washington_s_Birthday,Holiday_New_Year_s_Day,Holiday_Labor_Day,Holiday_Eastern_Easter_n_Western_Easter,Holiday_Christmas_Day,Holiday_Columbus_Day,Holiday_clubbed
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,ZS SPRN WTR BTL 128 FL OZ,085005581018,ZEUS (VAV WATER NC LLC),PLASTIC,BOTTLE,UNFLAVORED,128 FLUID OUNCE,NOT APPLICABLE,1 GALLON,128 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.9493,0.9493,0.9493,1.0,2.5442,116.939092250559384,68.94458911245918232,45.96306663519998232,1.8307,1.632,,1.8307,,1.8307,0.6393,0.31,0.2302,0.0,0.0,0.4091,0.6393,0.31,0.2302,0.0,0.0,0.4091,1 w/e 02/21/26,2026-02-21,2026,2,8,1.6961315420969996,2.0015766155720125,15.260223920417982,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,ZS DSTL WTR BTL 128 FL OZ,085005581020,ZEUS (VAV WATER NC LLC),PLASTIC,BOTTLE,UNFLAVORED,128 FLUID OUNCE,NOT APPLICABLE,1 GALLON,128 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,1.5299,1.5299,1.5299,1.0,2.5305,362.821870143808736,215.0723612966144,143.38154529016749024,1.7178,1.6709,,1.6864,,1.6864,0.838,0.6919,0.6815,0.0,0.0,0.1565,0.838,0.6919,0.6815,0.0,0.0,0.1565,1 w/e 02/21/26,2026-02-21,2026,2,8,1.6869758064516129,1.7592728611695174,4.1094850215470995,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,MCX RZR WTR ASRTD DRNK JUG 128 FL OZ,085054400328,MCX RAZOR WATER (NO COMPANY LISTED),PLASTIC,JUG,UNFLAVORED,128 FLUID OUNCE,NOT APPLICABLE,1 GALLON,128 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.1185,0.1185,0.1185,1.0,4.485,849.21061689789208,284.01695040907358232,189.34459024468589024,2.99,2.99,,2.99,,2.99,0.0402,0.0783,0.0402,0.0,0.0,0.0,0.0402,0.0783,0.0402,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,2.9899997717557429,2.9899997717557429,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,HW VLC NTRL ALKL PH 7.7 TO 8.4 DRNK WTR BTL 16.9 FL OZ,085068300505,"HAWAII VOLCANIC (HAWAII VOLCANIC BEVERAGES, LLC)",PLASTIC,BOTTLE,UNFLAVORED,16.9 FLUID OUNCE,NOT APPLICABLE,16.9 FLUID OUNCE,16.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.0378,0.0378,0.0378,1.0,16.9318,0.64610599183471832,0.4336136316464,0.0381579995848832,1.49,,,,,,0.0,0.0378,0.0,0.0,0.0,0.0,0.0,0.0378,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,1.49005,1.6750766688472827,11.04586269323482,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,HW VLC NTRL ALKL PH 7.7 TO 8.4 DRNK WTR BTL 33.8 FL OZ,085068300510,"HAWAII VOLCANIC (HAWAII VOLCANIC BEVERAGES, LLC)",PLASTIC,BOTTLE,UNFLAVORED,33.8 FLUID OUNCE,NOT APPLICABLE,33.8 FLUID OUNCE,33.8 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.05,0.05,0.05,1.0,12.3864,0.472638858494576,0.21682849650478232,0.0381579995848832,2.18,,,,,,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,2.1797820217978203,3.08969103089691,29.449838187702259,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,ALK 65 PRLY BLNC PH ANTX ELCT ADD GRT TST DRNK WTR BTL 33.8 FL OZ,085099500783,ALKA 65 (NAM HOLDINGS LLC),PLASTIC,BOTTLE,UNFLAVORED,33.8 FLUID OUNCE,NOT APPLICABLE,33.8 FLUID OUNCE,33.8 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1 w/e 02/21/26,2026-02-21,2026,2,8,,1.25005,,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,PRM DRNK WTR JUG 640 FL OZ,085119900100,PRIMO (PRIMO WATER CORP),PLASTIC,JUG,UNFLAVORED,640 FLUID OUNCE,NOT APPLICABLE,5 GALLON,640 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,20.1721,20.1721,20.1721,1.0,4.5294,14346.969894148120336,950.2642737530856,3167.547579176952,15.1228,14.7973,,,,,0.8687,19.3035,0.0,0.0,0.0,0.8687,0.8687,19.3034,0.0,0.0,0.0,0.8687,1 w/e 02/21/26,2026-02-21,2026,2,8,15.097873602555326,15.097873602555326,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,PRM DRNK WTR CLR JUG 384 FL OZ,085119900101,PRIMO (PRIMO WATER CORP),PLASTIC,WATER COOLER JUG,UNFLAVORED,384 FLUID OUNCE,NOT APPLICABLE,3 GALLON,384 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1 w/e 02/21/26,2026-02-21,2026,2,8,,1.0,,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,PRM DRNK WTR JUG 640 FL OZ,085119900102,PRIMO (PRIMO WATER CORP),PLASTIC,JUG,UNFLAVORED,640 FLUID OUNCE,NOT APPLICABLE,5 GALLON,640 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,22.2462,22.2462,22.2462,1.0,1.464,64334.71053739478600888,13183.14745958081114712,43943.8247568659625788,5.2012,3.8303,,,,,4.2562,17.9901,0.0,0.0,0.0,4.2562,4.2562,17.9901,0.0,0.0,0.0,4.2562,1 w/e 02/21/26,2026-02-21,2026,2,8,4.8800721325952958,4.8800721325952958,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,PRM DRNK WTR JUG 384 FL OZ,085119900103,PRIMO (PRIMO WATER CORP),PLASTIC,JUG,UNFLAVORED,384 FLUID OUNCE,NOT APPLICABLE,3 GALLON,384 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.0256,0.0256,0.0256,1.0,3.145,2.727429743055856,0.4336136316464,0.8672272632928,6.29,,,,,,0.0,0.0256,0.0,0.0,0.0,0.0,0.0,0.0256,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,6.29,6.29,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,HRT WTR ANTX BLNC PH ELCT ALKL RNWT DRNK BTL 23.9 FL OZ,085138400357,HEART WATER (HEART WATER LLC),ALUMINUM,BOTTLE,UNFLAVORED,23.9 FLUID OUNCE,NOT APPLICABLE,23.9 FLUID OUNCE,23.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1 w/e 02/21/26,2026-02-21,2026,2,8,,1.3299962930748339,,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,H FCT PR HYDR HYDR INFS ZR CLRS DRNK WTR BAG 11 FL OZ,085242700606,H FACTOR (HYEDGE INC),PLASTIC,BAG,UNFLAVORED,11 FLUID OUNCE,NOT APPLICABLE,11 FLUID OUNCE,11 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1 w/e 02/21/26,2026-02-21,2026,2,8,,1.9898010198980103,,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,RCHR RNW DRNK WTR CAN 16 FL OZ,085243700826,RICHARD'S RAINWATER (RICHARD'S RAINWATER INC),ALUMINUM,CAN,UNFLAVORED,16 FLUID OUNCE,NOT APPLICABLE,16 FLUID OUNCE,16 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1 w/e 02/21/26,2026-02-21,2026,2,8,,0.67001111111111111,,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,RCHR RNW DRNK WTR CAN 12PK 16 FL OZ,085243700827,RICHARD'S RAINWATER (RICHARD'S RAINWATER INC),ALUMINUM,CAN,UNFLAVORED,16 FLUID OUNCE,12 COUNT,16 FLUID OUNCE,16 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,12,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1 w/e 02/21/26,2026-02-21,2026,2,8,,7.37,,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,WTR PLS ELCT TST ELCT 7.5 PH DSTL BTL 33.8 FL OZ,085278900800,WTR PLUS (WTR PLUS LLC),PLASTIC,BOTTLE,UNFLAVORED,33.8 FLUID OUNCE,NOT APPLICABLE,33.8 FLUID OUNCE,33.8 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.0049,0.0049,0.0049,1.0,7.1008,2.168068158232,1.73447620726718232,0.30530735804223024,1.25,,,,,,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,1.2499843751953101,1.2499843751953101,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,ZEN WTR ALKL PLS 9 5 PH ELCT TST DSTL BTL 33.8 FL OZ,085278900808,ZEN WTR (ZEN BEVERAGES LLC),PLASTIC,BOTTLE,UNFLAVORED,33.8 FLUID OUNCE,NOT APPLICABLE,33.8 FLUID OUNCE,33.8 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,6.7146,6.7146,6.7146,1.0,13.1723,385.69501089383791832,166.32900741666086552,29.28082283032069368,2.406,1.9932,,2.0744,,2.0744,0.2223,6.4924,0.1772,0.0,0.0,0.0451,0.2223,6.4924,0.1772,0.0,0.0,0.0451,1 w/e 02/21/26,2026-02-21,2026,2,8,2.3188679887186265,2.4346476011854277,4.7554977734941222,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,ZEN WTR ALKL ELCT TST PLS 9.5 PH DSTL BTL 23.7 FL OZ,085278900835,ZEN WTR (ZEN BEVERAGES LLC),PLASTIC,BOTTLE,UNFLAVORED,23.7 FLUID OUNCE,NOT APPLICABLE,23.7 FLUID OUNCE,23.7 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,1.5979,1.5979,1.5979,1.0,18.3492,146.4563645942168596,64.6613319783744608,7.9816345211231964,2.265,,,,,,0.0,1.5979,0.0,0.0,0.0,0.0,0.0,1.5979,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,2.2649759928112547,2.2649759928112547,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,ZEN WTR ALKL 9.5 PH DSTL BTL 6PK 33.8 FL OZ,085278900844,ZEN WTR (ZEN BEVERAGES LLC),PLASTIC,BOTTLE,UNFLAVORED,33.8 FLUID OUNCE,6 COUNT,33.8 FLUID OUNCE,33.8 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,6,3.097,3.097,3.097,1.0,12.5623,466.039259020917792,35.1227041633584,37.09835627254731,13.2689,,,,,,0.0,3.097,0.0,0.0,0.0,0.0,0.0,3.097,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,13.268888888888888,13.268888888888888,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,ZEN WTR ALKL 9.5 PH DRNK BTL 12PK 16.9 FL OZ,085278900849,ZEN WTR (ZEN BEVERAGES LLC),PLASTIC,BOTTLE,UNFLAVORED,16.9 FLUID OUNCE,12 COUNT,16.9 FLUID OUNCE,16.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,12,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1 w/e 02/21/26,2026-02-21,2026,2,8,,12.25835,,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,ZEN WTR 9 5 PH ALKL DRNK BTL 12PK 23.7 FL OZ,085278900851,ZEN WTR (ZEN BEVERAGES LLC),PLASTIC,BOTTLE,UNFLAVORED,23.7 FLUID OUNCE,12 COUNT,23.7 FLUID OUNCE,23.7 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,12,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1 w/e 02/21/26,2026-02-21,2026,2,8,,19.988101189881014,,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,ZEN WTR ALKL PLS 9 5 PH ELCT TST DSTL BTL 50.7 FL OZ,085278900852,ZEN WTR (ZEN BEVERAGES LLC),PLASTIC,BOTTLE,UNFLAVORED,50.7 FLUID OUNCE,NOT APPLICABLE,50.7 FLUID OUNCE,50.7 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,2.3757,2.3757,2.3757,1.0,11.6021,327.00655492662154128,106.7363803047354152,28.18505950246865856,3.0966,2.3835,,,,,0.1188,2.2568,0.0,0.0,0.0,0.1188,0.1188,2.2568,0.0,0.0,0.0,0.1188,1 w/e 02/21/26,2026-02-21,2026,2,8,3.0636841346222208,3.0636841346222208,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,ZEN WTR ALKL PLS 9 5 PH DSTL BTL 12PK 50.7 FL OZ,085278900853,ZEN WTR (ZEN BEVERAGES LLC),PLASTIC,BOTTLE,UNFLAVORED,50.7 FLUID OUNCE,12 COUNT,50.7 FLUID OUNCE,50.7 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,12,0.0115,0.0115,0.0115,1.0,10.5687,7.260860261918968,0.21682849650478232,0.68703911866213848,33.49,,,,,,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,33.486651334866515,33.486651334866515,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,ZEN WTR ALKL 9 5 PH ALKL ELCT TST DSTL BTL 16 FL OZ,085278900865,ZEN WTR (ZEN BEVERAGES LLC),ALUMINUM,BOTTLE,UNFLAVORED,16 FLUID OUNCE,NOT APPLICABLE,16 FLUID OUNCE,16 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.7473,0.7473,0.7473,1.0,23.8801,16.96055871435153048,8.5228927368258152,0.71021576727363856,1.99,,,,,,0.0,0.7473,0.0,0.0,0.0,0.0,0.0,0.7473,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,1.990000254381725,2.99,33.444807545761712,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CR HYD ELCT TST DRNK WTR BTL 20 FL OZ,085300400402,"CORE HYDRATION (CORE NUTRITION, LLC)",PLASTIC,BOTTLE,UNFLAVORED,20 FLUID OUNCE,NOT APPLICABLE,20 FLUID OUNCE,20 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,45.6788,45.6788,45.6788,1.0,18.5083,7750.76871556316991976,4020.2216849576197,418.7730966998940484,1.9218,1.9946,,1.9846,,1.9846,4.7254,40.9742,1.2644,0.0,0.0,3.461,4.7254,40.9533,1.2644,0.0,0.0,3.4611,1 w/e 02/21/26,2026-02-21,2026,2,8,1.927945601747302,1.927945601747302,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CR HYD ELCT TST 7.4 PH DRNK WTR BTL 30.4 FL OZ,085300400403,"CORE HYDRATION (CORE NUTRITION, LLC)",PLASTIC,BOTTLE,UNFLAVORED,30.4 FLUID OUNCE,NOT APPLICABLE,30.4 FLUID OUNCE,30.4 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,69.303,69.303,69.303,1.0,14.71,12210.9058908406778272,5242.78471753135074552,830.10757322957568712,2.419,2.1709,,2.3221,,2.3221,15.5909,53.8819,1.5149,0.0,0.0,14.076,15.5909,53.7121,1.5149,0.0,0.0,14.076,1 w/e 02/21/26,2026-02-21,2026,2,8,2.3290877937460648,2.3290877937460648,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CR HYD ASRTD DRNK WTR BTL 30.4 FL OZ,085300400404,"CORE HYDRATION (CORE NUTRITION, LLC)",PLASTIC,BOTTLE,UNFLAVORED,30.4 FLUID OUNCE,NOT APPLICABLE,30.4 FLUID OUNCE,30.4 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.2802,0.2802,0.2802,1.0,20.0665,90.926610488091848,28.61852136934398232,4.53126245070488,3.3862,2.6525,,,,,0.0394,0.2408,0.0,0.0,0.0,0.0394,0.0394,0.2408,0.0,0.0,0.0,0.0394,1 w/e 02/21/26,2026-02-21,2026,2,8,3.1771945627313918,3.3315737874097007,4.6338227675376986,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CR HYD ASRTD NTRN ENHN WTR BVRG BTL 6PK 16.9 FL OZ,085300400454,"CORE HYDRATION (CORE NUTRITION, LLC)",PLASTIC,BOTTLE,UNFLAVORED,16.9 FLUID OUNCE,6 COUNT,16.9 FLUID OUNCE,16.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,6,39.2337,39.2337,39.2337,1.0,13.4959,8030.13997288414713712,1126.63861304796437344,595.0060345894929308,7.7531,6.2318,,6.7532,,6.7532,12.5977,26.6922,0.3773,0.0,0.0,12.2204,12.5977,26.636,0.3773,0.0,0.0,12.2204,1 w/e 02/21/26,2026-02-21,2026,2,8,7.1275206440508176,7.4734149940268217,4.6283305590879458,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CR HYD PH 7 4 ELCT TST NTRN ENHN WTR BVRG BTL 44 FL OZ,085300400489,"CORE HYDRATION (CORE NUTRITION, LLC)",PLASTIC,BOTTLE,UNFLAVORED,44 FLUID OUNCE,NOT APPLICABLE,44 FLUID OUNCE,44 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,17.4005,17.4005,17.4005,1.0,13.5634,2161.98403864364303232,695.5565912285687152,159.39838729660379576,3.1801,2.8624,,3.2796,,3.2796,2.6196,14.7864,0.2234,0.0,0.0,2.3962,2.6196,14.7808,0.2234,0.0,0.0,2.3962,1 w/e 02/21/26,2026-02-21,2026,2,8,3.1082791334417639,3.1082791334417639,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CR HYD PRFC PH 7 4 ELCT TST DRNK WTR BTL 23.9 FL OZ,085300400495,"CORE HYDRATION (CORE NUTRITION, LLC)",PLASTIC,BOTTLE,UNFLAVORED,23.9 FLUID OUNCE,NOT APPLICABLE,23.9 FLUID OUNCE,23.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,31.8075,31.8075,31.8075,1.0,14.4484,5899.93517377432660832,3280.4326007784333672,408.34553440537983888,1.8138,1.7223,,1.9168,,1.9168,6.5884,25.2265,1.0084,0.0,0.0,5.58,6.5884,25.219,1.0084,0.0,0.0,5.5799,1 w/e 02/21/26,2026-02-21,2026,2,8,1.7985235155797124,1.7985235155797124,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
